Time,Total Mechanical Energy,Moving Average
2.0211,-96.8616,-95.4134
2.0212,-96.8603,-95.4134
2.0213,-96.8589,-95.4134
2.0214,-96.8576,-95.4133
2.0215,-96.8562,-95.4133
2.0216,-96.8548,-95.4133
2.0217,-96.8535,-95.4133
2.0218,-96.8521,-95.4132
2.0219,-96.8507,-95.4132
2.022,-96.8494,-95.4132
2.0221,-96.848,-95.4132
2.0222,-96.8466,-95.4131
2.0223,-96.8452,-95.4131
2.0224,-96.8439,-95.4131
2.0225,-96.8425,-95.413
2.0226,-96.8411,-95.413
2.0227,-96.8397,-95.413
2.0228,-96.8383,-95.413
2.0229,-96.837,-95.4129
2.023,-96.8356,-95.4129
2.0231,-96.8342,-95.4129
2.0232,-96.8328,-95.4129
2.0233,-96.8314,-95.4128
2.0234,-96.83,-95.4128
2.0235,-96.8286,-95.4128
2.0236,-96.8272,-95.4127
2.0237,-96.8259,-95.4127
2.0238,-96.8245,-95.4127
2.0239,-96.8231,-95.4127
2.024,-96.8217,-95.4126
2.0241,-96.8203,-95.4126
2.0242,-96.8189,-95.4126
2.0243,-96.8175,-95.4125
2.0244,-96.8161,-95.4125
2.0245,-96.8147,-95.4125
2.0246,-96.8133,-95.4125
2.0247,-96.8119,-95.4124
2.0248,-96.8105,-95.4124
2.0249,-96.8091,-95.4124
2.025,-96.8077,-95.4123
2.0251,-96.8063,-95.4123
2.0252,-96.8049,-95.4123
2.0253,-96.8035,-95.4122
2.0254,-96.8021,-95.4122
2.0255,-96.8007,-95.4122
2.0256,-96.7993,-95.4121
2.0257,-96.7979,-95.4121
2.0258,-96.7965,-95.4121
2.0259,-96.7951,-95.412
2.026,-96.7937,-95.412
2.0261,-96.7923,-95.412
2.0262,-96.7909,-95.4119
2.0263,-96.7895,-95.4119
2.0264,-96.7881,-95.4119
2.0265,-96.7867,-95.4118
2.0266,-96.7853,-95.4118
2.0267,-96.7839,-95.4118
2.0268,-96.7825,-95.4117
2.0269,-96.7811,-95.4117
2.027,-96.7797,-95.4117
2.0271,-96.7783,-95.4116
2.0272,-96.7769,-95.4116
2.0273,-96.7755,-95.4116
2.0274,-96.7741,-95.4115
2.0275,-96.7727,-95.4115
2.0276,-96.7713,-95.4115
2.0277,-96.7699,-95.4114
2.0278,-96.7685,-95.4114
2.0279,-96.7672,-95.4113
2.028,-96.7658,-95.4113
2.0281,-96.7644,-95.4113
2.0282,-96.763,-95.4112
2.0283,-96.7616,-95.4112
2.0284,-96.7602,-95.4112
2.0285,-96.7588,-95.4111
2.0286,-96.7575,-95.4111
2.0287,-96.7561,-95.4111
2.0288,-96.7547,-95.411
2.0289,-96.7533,-95.411
2.029,-96.752,-95.4109
2.0291,-96.7506,-95.4109
2.0292,-96.7492,-95.4109
2.0293,-96.7478,-95.4108
2.0294,-96.7465,-95.4108
2.0295,-96.7451,-95.4107
2.0296,-96.7437,-95.4107
2.0297,-96.7424,-95.4107
2.0298,-96.741,-95.4106
2.0299,-96.7397,-95.4106
2.03,-96.7383,-95.4105
2.0301,-96.737,-95.4105
2.0302,-96.7356,-95.4105
2.0303,-96.7343,-95.4104
2.0304,-96.7329,-95.4104
2.0305,-96.7316,-95.4103
2.0306,-96.7302,-95.4103
2.0307,-96.7289,-95.4103
2.0308,-96.7275,-95.4102
2.0309,-96.7262,-95.4102
2.031,-96.7249,-95.4101
2.0311,-96.7235,-95.4101
2.0312,-96.7222,-95.4101
2.0313,-96.7209,-95.41
2.0314,-96.7196,-95.41
2.0315,-96.7182,-95.4099
2.0316,-96.7169,-95.4099
2.0317,-96.7156,-95.4098
2.0318,-96.7143,-95.4098
2.0319,-96.713,-95.4098
2.032,-96.7117,-95.4097
2.0321,-96.7104,-95.4097
2.0322,-96.7091,-95.4096
2.0323,-96.7078,-95.4096
2.0324,-96.7065,-95.4095
2.0325,-96.7052,-95.4095
2.0326,-96.7039,-95.4095
2.0327,-96.7026,-95.4094
2.0328,-96.7014,-95.4094
2.0329,-96.7001,-95.4093
2.033,-96.6988,-95.4093
2.0331,-96.6976,-95.4092
2.0332,-96.6963,-95.4092
2.0333,-96.695,-95.4091
2.0334,-96.6938,-95.4091
2.0335,-96.6925,-95.4091
2.0336,-96.6913,-95.409
2.0337,-96.69,-95.409
2.0338,-96.6888,-95.4089
2.0339,-96.6875,-95.4089
2.034,-96.6863,-95.4088
2.0341,-96.6851,-95.4088
2.0342,-96.6838,-95.4087
2.0343,-96.6826,-95.4087
2.0344,-96.6814,-95.4086
2.0345,-96.6802,-95.4086
2.0346,-96.679,-95.4086
2.0347,-96.6778,-95.4085
2.0348,-96.6766,-95.4085
2.0349,-96.6754,-95.4084
2.035,-96.6742,-95.4084
2.0351,-96.673,-95.4083
2.0352,-96.6718,-95.4083
2.0353,-96.6706,-95.4082
2.0354,-96.6695,-95.4082
2.0355,-96.6683,-95.4081
2.0356,-96.6671,-95.4081
2.0357,-96.666,-95.408
2.0358,-96.6648,-95.408
2.0359,-96.6637,-95.4079
2.036,-96.6625,-95.4079
2.0361,-96.6614,-95.4078
2.0362,-96.6602,-95.4078
2.0363,-96.6591,-95.4078
2.0364,-96.658,-95.4077
2.0365,-96.6568,-95.4077
2.0366,-96.6557,-95.4076
2.0367,-96.6546,-95.4076
2.0368,-96.6535,-95.4075
2.0369,-96.6524,-95.4075
2.037,-96.6513,-95.4074
2.0371,-96.6502,-95.4074
2.0372,-96.6491,-95.4073
2.0373,-96.6481,-95.4073
2.0374,-96.647,-95.4072
2.0375,-96.6459,-95.4072
2.0376,-96.6449,-95.4071
2.0377,-96.6438,-95.4071
2.0378,-96.6428,-95.407
2.0379,-96.6417,-95.407
2.038,-96.6407,-95.4069
2.0381,-96.6396,-95.4069
2.0382,-96.6386,-95.4068
2.0383,-96.6376,-95.4068
2.0384,-96.6366,-95.4067
2.0385,-96.6356,-95.4067
2.0386,-96.6345,-95.4066
2.0387,-96.6335,-95.4066
2.0388,-96.6326,-95.4065
2.0389,-96.6316,-95.4065
2.039,-96.6306,-95.4064
2.0391,-96.6296,-95.4064
2.0392,-96.6286,-95.4063
2.0393,-96.6277,-95.4063
2.0394,-96.6267,-95.4062
2.0395,-96.6258,-95.4062
2.0396,-96.6248,-95.4061
2.0397,-96.6239,-95.4061
2.0398,-96.623,-95.406
2.0399,-96.622,-95.406
2.04,-96.6211,-95.4059
2.0401,-96.6202,-95.4059
2.0402,-96.6193,-95.4058
2.0403,-96.6184,-95.4058
2.0404,-96.6175,-95.4057
2.0405,-96.6166,-95.4057
2.0406,-96.6157,-95.4056
2.0407,-96.6149,-95.4056
2.0408,-96.614,-95.4055
2.0409,-96.6131,-95.4055
2.041,-96.6123,-95.4054
2.0411,-96.6115,-95.4054
2.0412,-96.6106,-95.4053
2.0413,-96.6098,-95.4053
2.0414,-96.609,-95.4052
2.0415,-96.6081,-95.4052
2.0416,-96.6073,-95.4051
2.0417,-96.6065,-95.4051
2.0418,-96.6057,-95.405
2.0419,-96.6049,-95.4049
2.042,-96.6042,-95.4049
2.0421,-96.6034,-95.4048
2.0422,-96.6026,-95.4048
2.0423,-96.6019,-95.4047
2.0424,-96.6011,-95.4047
2.0425,-96.6004,-95.4046
2.0426,-96.5996,-95.4046
2.0427,-96.5989,-95.4045
2.0428,-96.5982,-95.4045
2.0429,-96.5975,-95.4044
2.043,-96.5968,-95.4044
2.0431,-96.5961,-95.4043
2.0432,-96.5954,-95.4043
2.0433,-96.5947,-95.4042
2.0434,-96.594,-95.4042
2.0435,-96.5933,-95.4041
2.0436,-96.5927,-95.4041
2.0437,-96.592,-95.404
2.0438,-96.5914,-95.404
2.0439,-96.5907,-95.4039
2.044,-96.5901,-95.4039
2.0441,-96.5895,-95.4038
2.0442,-96.5889,-95.4038
2.0443,-96.5883,-95.4037
2.0444,-96.5877,-95.4037
2.0445,-96.5871,-95.4036
2.0446,-96.5865,-95.4036
2.0447,-96.5859,-95.4035
2.0448,-96.5853,-95.4035
2.0449,-96.5848,-95.4034
2.045,-96.5842,-95.4034
2.0451,-96.5837,-95.4033
2.0452,-96.5832,-95.4033
2.0453,-96.5826,-95.4032
2.0454,-96.5821,-95.4032
2.0455,-96.5816,-95.4031
2.0456,-96.5811,-95.4031
2.0457,-96.5806,-95.403
2.0458,-96.5801,-95.403
2.0459,-96.5796,-95.4029
2.046,-96.5792,-95.4029
2.0461,-96.5787,-95.4028
2.0462,-96.5783,-95.4028
2.0463,-96.5778,-95.4027
2.0464,-96.5774,-95.4027
2.0465,-96.577,-95.4026
2.0466,-96.5765,-95.4026
2.0467,-96.5761,-95.4025
2.0468,-96.5757,-95.4025
2.0469,-96.5753,-95.4024
2.047,-96.5749,-95.4024
2.0471,-96.5746,-95.4023
2.0472,-96.5742,-95.4023
2.0473,-96.5738,-95.4022
2.0474,-96.5735,-95.4022
2.0475,-96.5732,-95.4021
2.0476,-96.5728,-95.4021
2.0477,-96.5725,-95.402
2.0478,-96.5722,-95.402
2.0479,-96.5719,-95.4019
2.048,-96.5716,-95.4019
2.0481,-96.5713,-95.4018
2.0482,-96.571,-95.4018
2.0483,-96.5707,-95.4017
2.0484,-96.5705,-95.4017
2.0485,-96.5702,-95.4016
2.0486,-96.57,-95.4016
2.0487,-96.5697,-95.4016
2.0488,-96.5695,-95.4015
2.0489,-96.5693,-95.4015
2.049,-96.5691,-95.4014
2.0491,-96.5689,-95.4014
2.0492,-96.5687,-95.4013
2.0493,-96.5685,-95.4013
2.0494,-96.5684,-95.4012
2.0495,-96.5682,-95.4012
2.0496,-96.568,-95.4011
2.0497,-96.5679,-95.4011
2.0498,-96.5677,-95.401
2.0499,-96.5676,-95.401
2.05,-96.5675,-95.4009
2.0501,-96.5674,-95.4009
2.0502,-96.5673,-95.4009
2.0503,-96.5672,-95.4008
2.0504,-96.5671,-95.4008
2.0505,-96.567,-95.4007
2.0506,-96.567,-95.4007
2.0507,-96.5669,-95.4006
2.0508,-96.5669,-95.4006
2.0509,-96.5668,-95.4005
2.051,-96.5668,-95.4005
2.0511,-96.5668,-95.4005
2.0512,-96.5668,-95.4004
2.0513,-96.5668,-95.4004
2.0514,-96.5668,-95.4003
2.0515,-96.5668,-95.4003
2.0516,-96.5668,-95.4002
2.0517,-96.5669,-95.4002
2.0518,-96.5669,-95.4002
2.0519,-96.567,-95.4001
2.052,-96.5671,-95.4001
2.0521,-96.5671,-95.4
2.0522,-96.5672,-95.4
2.0523,-96.5673,-95.3999
2.0524,-96.5674,-95.3999
2.0525,-96.5675,-95.3999
2.0526,-96.5676,-95.3998
2.0527,-96.5678,-95.3998
2.0528,-96.5679,-95.3997
2.0529,-96.5681,-95.3997
2.053,-96.5682,-95.3997
2.0531,-96.5684,-95.3996
2.0532,-96.5686,-95.3996
2.0533,-96.5687,-95.3995
2.0534,-96.5689,-95.3995
2.0535,-96.5691,-95.3995
2.0536,-96.5694,-95.3994
2.0537,-96.5696,-95.3994
2.0538,-96.5698,-95.3994
2.0539,-96.5701,-95.3993
2.054,-96.5703,-95.3993
2.0541,-96.5706,-95.3992
2.0542,-96.5708,-95.3992
2.0543,-96.5711,-95.3992
2.0544,-96.5714,-95.3991
2.0545,-96.5717,-95.3991
2.0546,-96.572,-95.3991
2.0547,-96.5723,-95.399
2.0548,-96.5727,-95.399
2.0549,-96.573,-95.3989
2.055,-96.5733,-95.3989
2.0551,-96.5737,-95.3989
2.0552,-96.574,-95.3988
2.0553,-96.5744,-95.3988
2.0554,-96.5748,-95.3988
2.0555,-96.5752,-95.3987
2.0556,-96.5756,-95.3987
2.0557,-96.576,-95.3987
2.0558,-96.5764,-95.3986
2.0559,-96.5768,-95.3986
2.056,-96.5773,-95.3986
2.0561,-96.5777,-95.3985
2.0562,-96.5782,-95.3985
2.0563,-96.5786,-95.3985
2.0564,-96.5791,-95.3984
2.0565,-96.5796,-95.3984
2.0566,-96.5801,-95.3984
2.0567,-96.5806,-95.3984
2.0568,-96.5811,-95.3983
2.0569,-96.5816,-95.3983
2.057,-96.5822,-95.3983
2.0571,-96.5827,-95.3982
2.0572,-96.5832,-95.3982
2.0573,-96.5838,-95.3982
2.0574,-96.5844,-95.3982
2.0575,-96.5849,-95.3981
2.0576,-96.5855,-95.3981
2.0577,-96.5861,-95.3981
2.0578,-96.5867,-95.398
2.0579,-96.5873,-95.398
2.058,-96.5879,-95.398
2.0581,-96.5886,-95.398
2.0582,-96.5892,-95.3979
2.0583,-96.5899,-95.3979
2.0584,-96.5905,-95.3979
2.0585,-96.5912,-95.3979
2.0586,-96.5919,-95.3978
2.0587,-96.5925,-95.3978
2.0588,-96.5932,-95.3978
2.0589,-96.5939,-95.3978
2.059,-96.5946,-95.3977
2.0591,-96.5954,-95.3977
2.0592,-96.5961,-95.3977
2.0593,-96.5968,-95.3977
2.0594,-96.5976,-95.3977
2.0595,-96.5983,-95.3976
2.0596,-96.5991,-95.3976
2.0597,-96.5999,-95.3976
2.0598,-96.6006,-95.3976
2.0599,-96.6014,-95.3975
2.06,-96.6022,-95.3975
2.0601,-96.603,-95.3975
2.0602,-96.6038,-95.3975
2.0603,-96.6047,-95.3975
2.0604,-96.6055,-95.3975
2.0605,-96.6063,-95.3974
2.0606,-96.6072,-95.3974
2.0607,-96.608,-95.3974
2.0608,-96.6089,-95.3974
2.0609,-96.6098,-95.3974
2.061,-96.6107,-95.3974
2.0611,-96.6115,-95.3973
2.0612,-96.6124,-95.3973
2.0613,-96.6134,-95.3973
2.0614,-96.6143,-95.3973
2.0615,-96.6152,-95.3973
2.0616,-96.6161,-95.3973
2.0617,-96.6171,-95.3973
2.0618,-96.618,-95.3972
2.0619,-96.619,-95.3972
2.062,-96.6199,-95.3972
2.0621,-96.6209,-95.3972
2.0622,-96.6219,-95.3972
2.0623,-96.6229,-95.3972
2.0624,-96.6239,-95.3972
2.0625,-96.6249,-95.3972
2.0626,-96.6259,-95.3971
2.0627,-96.6269,-95.3971
2.0628,-96.6279,-95.3971
2.0629,-96.629,-95.3971
2.063,-96.63,-95.3971
2.0631,-96.6311,-95.3971
2.0632,-96.6321,-95.3971
2.0633,-96.6332,-95.3971
2.0634,-96.6343,-95.3971
2.0635,-96.6354,-95.3971
2.0636,-96.6365,-95.3971
2.0637,-96.6376,-95.3971
2.0638,-96.6387,-95.3971
2.0639,-96.6398,-95.3971
2.064,-96.6409,-95.3971
2.0641,-96.642,-95.3971
2.0642,-96.6432,-95.3971
2.0643,-96.6443,-95.397
2.0644,-96.6455,-95.397
2.0645,-96.6466,-95.397
2.0646,-96.6478,-95.397
2.0647,-96.649,-95.397
2.0648,-96.6501,-95.397
2.0649,-96.6513,-95.397
2.065,-96.6525,-95.397
2.0651,-96.6537,-95.397
2.0652,-96.6549,-95.397
2.0653,-96.6562,-95.397
2.0654,-96.6574,-95.3971
2.0655,-96.6586,-95.3971
2.0656,-96.6598,-95.3971
2.0657,-96.6611,-95.3971
2.0658,-96.6623,-95.3971
2.0659,-96.6636,-95.3971
2.066,-96.6649,-95.3971
2.0661,-96.6661,-95.3971
2.0662,-96.6674,-95.3971
2.0663,-96.6687,-95.3971
2.0664,-96.67,-95.3971
2.0665,-96.6713,-95.3971
2.0666,-96.6726,-95.3971
2.0667,-96.6739,-95.3971
2.0668,-96.6752,-95.3971
2.0669,-96.6765,-95.3971
2.067,-96.6779,-95.3972
2.0671,-96.6792,-95.3972
2.0672,-96.6805,-95.3972
2.0673,-96.6819,-95.3972
2.0674,-96.6832,-95.3972
2.0675,-96.6846,-95.3972
2.0676,-96.686,-95.3972
2.0677,-96.6873,-95.3972
2.0678,-96.6887,-95.3973
2.0679,-96.6901,-95.3973
2.068,-96.6915,-95.3973
2.0681,-96.6929,-95.3973
2.0682,-96.6943,-95.3973
2.0683,-96.6957,-95.3973
2.0684,-96.6971,-95.3973
2.0685,-96.6985,-95.3974
2.0686,-96.6999,-95.3974
2.0687,-96.7014,-95.3974
2.0688,-96.7028,-95.3974
2.0689,-96.7042,-95.3974
2.069,-96.7057,-95.3975
2.0691,-96.7071,-95.3975
2.0692,-96.7086,-95.3975
2.0693,-96.71,-95.3975
2.0694,-96.7115,-95.3975
2.0695,-96.713,-95.3976
2.0696,-96.7144,-95.3976
2.0697,-96.7159,-95.3976
2.0698,-96.7174,-95.3976
2.0699,-96.7189,-95.3977
2.07,-96.7204,-95.3977
2.0701,-96.7219,-95.3977
2.0702,-96.7234,-95.3977
2.0703,-96.7249,-95.3978
2.0704,-96.7264,-95.3978
2.0705,-96.7279,-95.3978
2.0706,-96.7294,-95.3978
2.0707,-96.731,-95.3979
2.0708,-96.7325,-95.3979
2.0709,-96.734,-95.3979
2.071,-96.7356,-95.398
2.0711,-96.7371,-95.398
2.0712,-96.7386,-95.398
2.0713,-96.7402,-95.398
2.0714,-96.7418,-95.3981
2.0715,-96.7433,-95.3981
2.0716,-96.7449,-95.3981
2.0717,-96.7464,-95.3982
2.0718,-96.748,-95.3982
2.0719,-96.7496,-95.3982
2.072,-96.7511,-95.3983
2.0721,-96.7527,-95.3983
2.0722,-96.7543,-95.3984
2.0723,-96.7559,-95.3984
2.0724,-96.7575,-95.3984
2.0725,-96.7591,-95.3985
2.0726,-96.7607,-95.3985
2.0727,-96.7623,-95.3985
2.0728,-96.7639,-95.3986
2.0729,-96.7655,-95.3986
2.073,-96.7671,-95.3987
2.0731,-96.7687,-95.3987
2.0732,-96.7703,-95.3987
2.0733,-96.7719,-95.3988
2.0734,-96.7735,-95.3988
2.0735,-96.7751,-95.3989
2.0736,-96.7768,-95.3989
2.0737,-96.7784,-95.399
2.0738,-96.78,-95.399
2.0739,-96.7816,-95.3991
2.074,-96.7833,-95.3991
2.0741,-96.7849,-95.3991
2.0742,-96.7865,-95.3992
2.0743,-96.7882,-95.3992
2.0744,-96.7898,-95.3993
2.0745,-96.7915,-95.3993
2.0746,-96.7931,-95.3994
2.0747,-96.7948,-95.3994
2.0748,-96.7964,-95.3995
2.0749,-96.798,-95.3995
2.075,-96.7997,-95.3996
2.0751,-96.8013,-95.3996
2.0752,-96.803,-95.3997
2.0753,-96.8046,-95.3997
2.0754,-96.8063,-95.3998
2.0755,-96.808,-95.3999
2.0756,-96.8096,-95.3999
2.0757,-96.8113,-95.4
2.0758,-96.8129,-95.4
2.0759,-96.8146,-95.4001
2.076,-96.8162,-95.4001
2.0761,-96.8179,-95.4002
2.0762,-96.8196,-95.4002
2.0763,-96.8212,-95.4003
2.0764,-96.8229,-95.4004
2.0765,-96.8245,-95.4004
2.0766,-96.8262,-95.4005
2.0767,-96.8279,-95.4005
2.0768,-96.8295,-95.4006
2.0769,-96.8312,-95.4007
2.077,-96.8329,-95.4007
2.0771,-96.8345,-95.4008
2.0772,-96.8362,-95.4009
2.0773,-96.8378,-95.4009
2.0774,-96.8395,-95.401
2.0775,-96.8412,-95.401
2.0776,-96.8428,-95.4011
2.0777,-96.8445,-95.4012
2.0778,-96.8461,-95.4012
2.0779,-96.8478,-95.4013
2.078,-96.8495,-95.4014
2.0781,-96.8511,-95.4014
2.0782,-96.8528,-95.4015
2.0783,-96.8544,-95.4016
2.0784,-96.8561,-95.4017
2.0785,-96.8577,-95.4017
2.0786,-96.8594,-95.4018
2.0787,-96.861,-95.4019
2.0788,-96.8627,-95.4019
2.0789,-96.8643,-95.402
2.079,-96.866,-95.4021
2.0791,-96.8676,-95.4022
2.0792,-96.8693,-95.4022
2.0793,-96.8709,-95.4023
2.0794,-96.8725,-95.4024
2.0795,-96.8742,-95.4025
2.0796,-96.8758,-95.4025
2.0797,-96.8774,-95.4026
2.0798,-96.8791,-95.4027
2.0799,-96.8807,-95.4028
2.08,-96.8823,-95.4028
2.0801,-96.8839,-95.4029
2.0802,-96.8855,-95.403
2.0803,-96.8872,-95.4031
2.0804,-96.8888,-95.4032
2.0805,-96.8904,-95.4032
2.0806,-96.892,-95.4033
2.0807,-96.8936,-95.4034
2.0808,-96.8952,-95.4035
2.0809,-96.8968,-95.4036
2.081,-96.8984,-95.4037
2.0811,-96.9,-95.4037
2.0812,-96.9016,-95.4038
2.0813,-96.9031,-95.4039
2.0814,-96.9047,-95.404
2.0815,-96.9063,-95.4041
2.0816,-96.9079,-95.4042
2.0817,-96.9094,-95.4043
2.0818,-96.911,-95.4043
2.0819,-96.9125,-95.4044
2.082,-96.9141,-95.4045
2.0821,-96.9157,-95.4046
2.0822,-96.9172,-95.4047
2.0823,-96.9187,-95.4048
2.0824,-96.9203,-95.4049
2.0825,-96.9218,-95.405
2.0826,-96.9233,-95.4051
2.0827,-96.9249,-95.4052
2.0828,-96.9264,-95.4052
2.0829,-96.9279,-95.4053
2.083,-96.9294,-95.4054
2.0831,-96.9309,-95.4055
2.0832,-96.9324,-95.4056
2.0833,-96.9339,-95.4057
2.0834,-96.9354,-95.4058
2.0835,-96.9369,-95.4059
2.0836,-96.9383,-95.406
2.0837,-96.9398,-95.4061
2.0838,-96.9413,-95.4062
2.0839,-96.9427,-95.4063
2.084,-96.9442,-95.4064
2.0841,-96.9456,-95.4065
2.0842,-96.9471,-95.4066
2.0843,-96.9485,-95.4067
2.0844,-96.9499,-95.4068
2.0845,-96.9513,-95.4069
2.0846,-96.9528,-95.407
2.0847,-96.9542,-95.4071
2.0848,-96.9556,-95.4072
2.0849,-96.957,-95.4073
2.085,-96.9583,-95.4074
2.0851,-96.9597,-95.4075
2.0852,-96.9611,-95.4076
2.0853,-96.9625,-95.4077
2.0854,-96.9638,-95.4078
2.0855,-96.9652,-95.4079
2.0856,-96.9665,-95.408
2.0857,-96.9678,-95.4082
2.0858,-96.9692,-95.4083
2.0859,-96.9705,-95.4084
2.086,-96.9718,-95.4085
2.0861,-96.9731,-95.4086
2.0862,-96.9744,-95.4087
2.0863,-96.9757,-95.4088
2.0864,-96.977,-95.4089
2.0865,-96.9782,-95.409
2.0866,-96.9795,-95.4091
2.0867,-96.9807,-95.4093
2.0868,-96.982,-95.4094
2.0869,-96.9832,-95.4095
2.087,-96.9845,-95.4096
2.0871,-96.9857,-95.4097
2.0872,-96.9869,-95.4098
2.0873,-96.9881,-95.4099
2.0874,-96.9893,-95.41
2.0875,-96.9905,-95.4102
2.0876,-96.9916,-95.4103
2.0877,-96.9928,-95.4104
2.0878,-96.9939,-95.4105
2.0879,-96.9951,-95.4106
2.088,-96.9962,-95.4107
2.0881,-96.9973,-95.4109
2.0882,-96.9985,-95.411
2.0883,-96.9996,-95.4111
2.0884,-97.0007,-95.4112
2.0885,-97.0017,-95.4113
2.0886,-97.0028,-95.4115
2.0887,-97.0039,-95.4116
2.0888,-97.0049,-95.4117
2.0889,-97.006,-95.4118
2.089,-97.007,-95.4119
2.0891,-97.008,-95.4121
2.0892,-97.009,-95.4122
2.0893,-97.01,-95.4123
2.0894,-97.011,-95.4124
2.0895,-97.012,-95.4126
2.0896,-97.013,-95.4127
2.0897,-97.0139,-95.4128
2.0898,-97.0149,-95.4129
2.0899,-97.0158,-95.4131
2.09,-97.0167,-95.4132
2.0901,-97.0176,-95.4133
2.0902,-97.0185,-95.4134
2.0903,-97.0194,-95.4136
2.0904,-97.0203,-95.4137
2.0905,-97.0211,-95.4138
2.0906,-97.022,-95.4139
2.0907,-97.0228,-95.4141
2.0908,-97.0236,-95.4142
2.0909,-97.0244,-95.4143
2.091,-97.0252,-95.4145
2.0911,-97.026,-95.4146
2.0912,-97.0268,-95.4147
2.0913,-97.0275,-95.4148
2.0914,-97.0283,-95.415
2.0915,-97.029,-95.4151
2.0916,-97.0297,-95.4152
2.0917,-97.0304,-95.4154
2.0918,-97.0311,-95.4155
2.0919,-97.0318,-95.4156
2.092,-97.0325,-95.4158
2.0921,-97.0331,-95.4159
2.0922,-97.0338,-95.416
2.0923,-97.0344,-95.4162
2.0924,-97.035,-95.4163
2.0925,-97.0356,-95.4164
2.0926,-97.0362,-95.4166
2.0927,-97.0367,-95.4167
2.0928,-97.0373,-95.4168
2.0929,-97.0378,-95.417
2.093,-97.0384,-95.4171
2.0931,-97.0389,-95.4172
2.0932,-97.0394,-95.4174
2.0933,-97.0399,-95.4175
2.0934,-97.0403,-95.4177
2.0935,-97.0408,-95.4178
2.0936,-97.0412,-95.4179
2.0937,-97.0416,-95.4181
2.0938,-97.042,-95.4182
2.0939,-97.0424,-95.4183
2.094,-97.0428,-95.4185
2.0941,-97.0432,-95.4186
2.0942,-97.0435,-95.4188
2.0943,-97.0438,-95.4189
2.0944,-97.0441,-95.419
2.0945,-97.0444,-95.4192
2.0946,-97.0447,-95.4193
2.0947,-97.045,-95.4195
2.0948,-97.0452,-95.4196
2.0949,-97.0455,-95.4197
2.095,-97.0457,-95.4199
2.0951,-97.0459,-95.42
2.0952,-97.0461,-95.4202
2.0953,-97.0462,-95.4203
2.0954,-97.0464,-95.4205
2.0955,-97.0465,-95.4206
2.0956,-97.0466,-95.4207
2.0957,-97.0467,-95.4209
2.0958,-97.0468,-95.421
2.0959,-97.0469,-95.4212
2.096,-97.0469,-95.4213
2.0961,-97.047,-95.4215
2.0962,-97.047,-95.4216
2.0963,-97.047,-95.4217
2.0964,-97.0469,-95.4219
2.0965,-97.0469,-95.422
2.0966,-97.0468,-95.4222
2.0967,-97.0468,-95.4223
2.0968,-97.0467,-95.4225
2.0969,-97.0466,-95.4226
2.097,-97.0464,-95.4228
2.0971,-97.0463,-95.4229
2.0972,-97.0461,-95.423
2.0973,-97.0459,-95.4232
2.0974,-97.0457,-95.4233
2.0975,-97.0455,-95.4235
2.0976,-97.0453,-95.4236
2.0977,-97.045,-95.4238
2.0978,-97.0447,-95.4239
2.0979,-97.0444,-95.4241
2.098,-97.0441,-95.4242
2.0981,-97.0438,-95.4244
2.0982,-97.0434,-95.4245
2.0983,-97.0431,-95.4247
2.0984,-97.0427,-95.4248
2.0985,-97.0423,-95.4249
2.0986,-97.0418,-95.4251
2.0987,-97.0414,-95.4252
2.0988,-97.0409,-95.4254
2.0989,-97.0404,-95.4255
2.099,-97.0399,-95.4257
2.0991,-97.0394,-95.4258
2.0992,-97.0388,-95.426
2.0993,-97.0383,-95.4261
2.0994,-97.0377,-95.4263
2.0995,-97.0371,-95.4264
2.0996,-97.0364,-95.4266
2.0997,-97.0358,-95.4267
2.0998,-97.0351,-95.4269
2.0999,-97.0344,-95.427
2.1,-97.0337,-95.4272
2.1001,-97.033,-95.4273
2.1002,-97.0322,-95.4275
2.1003,-97.0315,-95.4276
2.1004,-97.0307,-95.4278
2.1005,-97.0299,-95.4279
2.1006,-97.029,-95.4281
2.1007,-97.0282,-95.4282
2.1008,-97.0273,-95.4284
2.1009,-97.0264,-95.4285
2.101,-97.0255,-95.4287
2.1011,-97.0245,-95.4288
2.1012,-97.0236,-95.429
2.1013,-97.0226,-95.4291
2.1014,-97.0216,-95.4292
2.1015,-97.0205,-95.4294
2.1016,-97.0195,-95.4295
2.1017,-97.0184,-95.4297
2.1018,-97.0173,-95.4298
2.1019,-97.0162,-95.43
2.102,-97.0151,-95.4301
2.1021,-97.0139,-95.4303
2.1022,-97.0127,-95.4304
2.1023,-97.0115,-95.4306
2.1024,-97.0103,-95.4307
2.1025,-97.009,-95.4309
2.1026,-97.0078,-95.431
2.1027,-97.0065,-95.4312
2.1028,-97.0051,-95.4313
2.1029,-97.0038,-95.4315
2.103,-97.0024,-95.4316
2.1031,-97.001,-95.4318
2.1032,-96.9996,-95.4319
2.1033,-96.9982,-95.4321
2.1034,-96.9967,-95.4322
2.1035,-96.9953,-95.4324
2.1036,-96.9938,-95.4325
2.1037,-96.9922,-95.4327
2.1038,-96.9907,-95.4328
2.1039,-96.9891,-95.4329
2.104,-96.9875,-95.4331
2.1041,-96.9859,-95.4332
2.1042,-96.9843,-95.4334
2.1043,-96.9826,-95.4335
2.1044,-96.9809,-95.4337
2.1045,-96.9792,-95.4338
2.1046,-96.9774,-95.434
